"State_Name","District","Sub-District","Financial_Year","Month","Indicator_Code","Indicator_Name","Code_And_Section","Reported_Value_for_Public_Facility","Reported_Value_for_Private_Facility","Reported_Value_for_Rural","Reported_Value_for_Urban"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","4.3.2.a","Post Abortion/ MTP Complications Identified","M4 [Pregnancy outcome & details of new-born]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","4.4.1","Number of newborns weighed at birth","M4 [Pregnancy outcome & details of new-born]","174","NA","125","49"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","10.8","Childhood Diseases - Acute Flaccid Paralysis(AFP)","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Shevgaon","2019-2020","April","4.3.2.b","Post Abortion/ MTP Complications Treated","M4 [Pregnancy outcome & details of new-born]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Shevgaon","2019-2020","April","7.2.2","RTI/STI for which treatment initiated -Female","M7 [Reproductive Tract Infections/Sexually Transmitted Infections (RTI/STI) Cases]","2","NA","2","NA"
"Maharashtra","Ahmadnagar","Shevgaon","2019-2020","April","9.5.3","Children more than 10 years received TT10","M9 [CHILD IMMUNISATION]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Shevgaon","2019-2020","April","10.1","Childhood Diseases - Pneumonia","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Shevgaon","2019-2020","April","14.8.6","Number of blood units issued","M14 [Patient Services]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Shevgaon","2019-2020","April","14.10","In-Patient Head Count at midnight","M14 [Patient Services]","447","NA","447","NA"
"Maharashtra","Ahmadnagar","Shevgaon","2019-2020","April","14.12.5","Number of newborns admitted in SNCU - referred by ASHA","M14 [Patient Services]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Shrigonda","2019-2020","April","1.2.7","Number of PW received 4 or more ANC check ups","M1 [Ante Natal Care (ANC)]","428","NA","386","42"
"Maharashtra","Ahmadnagar","Shrigonda","2019-2020","April","9.1.8","Child immunisation - Pentavalent 3","M9 [CHILD IMMUNISATION]","410","NA","359","51"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","9.5.2","Children more than 5 years received DPT5 (2nd Booster)","M9 [CHILD IMMUNISATION]","19","NA","19","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","9.7.1","Immunisation sessions planned","M9 [CHILD IMMUNISATION]","174","NA","174","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","14.1.5","Outpatient - Mental illness","M14 [Patient Services]","2","NA","2","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","16.7.3","Number of Adolscent / Adult deaths due to Respiratory diseases including infections (other than TB)","M16 [Details of deaths reported with probable causes:]","3","NA","3","NA"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","8.3","Number of Interval IUCD Insertions (excluding PPIUCD and PAIUCD)","M8 [Family Planning]","131","NA","130","1"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","15.3.3.a","Number of pregnant women screened for HIV","M15 [Laboratory Testing]","580","NA","365","215"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","16.8.4","Number of Deaths due to Dengue","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","8.13","Number of Condom pieces distributed","M8 [Family Planning]","7492","NA","7252","240"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","7.2.1","RTI/STI for which treatment initiated - Male","M7 [Reproductive Tract Infections/Sexually Transmitted Infections (RTI/STI) Cases]","9","NA","9","0"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","9.3.3","Child immunisation - JE 1st dose","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","9.6.3","Number of cases of AEFI - Others","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","9.8.3","Child immunisation - Vitamin A Dose - 9","M9 [CHILD IMMUNISATION]","119","NA","7","112"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","9.9","Number of children (6-59 months) provided 8-10 doses (1ml) of IFA syrup (Bi weekly)","M9 [CHILD IMMUNISATION]","8130","NA","8130","0"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","11.3.2","Dengue - Enzyme- Linked Immuno Sorbent Assay (ELISA) Test Positive","M11 [NVBDCP]","NA","NA","NA","NA"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","14.8.1","Operation major (General and spinal anaesthesia)","M14 [Patient Services]","2","NA","0","2"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","14.17","Stock out rate of essential Drugs","M14 [Patient Services]","NA","NA","NA","NA"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","1.5.1","Number of PW tested for blood sugar using OGTT (Oral Glucose Tolerance Test)","M1 [Ante Natal Care (ANC)]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","1.6.1.a","Number of PW tested using POC test for Syphilis","M1 [Ante Natal Care (ANC)]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","8.2.1","Number of Laparoscopic sterilizations (excluding post abortion) conducted","M8 [Family Planning]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","11.2.2","Kala Azar Positive Cases","M11 [NVBDCP]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","1.6.2.b","Number of pregnant women tested found sero positive for Syphilis","M1 [Ante Natal Care (ANC)]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","4.1.1.b","Live Birth - Female","M4 [Pregnancy outcome & details of new-born]","85","NA","60","25"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","14.1.1","Outpatient - Diabetes","M14 [Patient Services]","29","NA","27","2"
"Maharashtra","Ahmadnagar","Akola","2019-2020","April","6.1","Women receiving 1st post partum checkup within 48 hours of home delivery","M6 [Post Natal Care (PNC)]","5","NA","5","NA"
"Maharashtra","Ahmadnagar","Akola","2019-2020","April","9.1.11","Child immunisation - OPV2","M9 [CHILD IMMUNISATION]","421","NA","421","NA"
"Maharashtra","Ahmadnagar","Akola","2019-2020","April","10.10","Childhood Diseases - Malaria","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Akola","2019-2020","April","14.1.9","Outpatient - Oncology","M14 [Patient Services]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Akola","2019-2020","April","16.7.13","Number of Adolscent / Adult deaths due to Known Chronic Disease","M16 [Details of deaths reported with probable causes:]","11","NA","11","NA"
"Maharashtra","Ahmadnagar","Jamkhed","2019-2020","April","1.2.2","Number of PW given TT2","M1 [Ante Natal Care (ANC)]","155","NA","155","NA"
"Maharashtra","Ahmadnagar","Jamkhed","2019-2020","April","1.2.5","Number of PW given 360 Calcium tablets","M1 [Ante Natal Care (ANC)]","247","NA","247","NA"
"Maharashtra","Ahmadnagar","Jamkhed","2019-2020","April","4.3.2.a","Post Abortion/ MTP Complications Identified","M4 [Pregnancy outcome & details of new-born]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Jamkhed","2019-2020","April","4.4.1","Number of newborns weighed at birth","M4 [Pregnancy outcome & details of new-born]","30","NA","30","NA"
"Maharashtra","Ahmadnagar","Jamkhed","2019-2020","April","7.1.1","New RTI/STI cases identified - Male","M7 [Reproductive Tract Infections/Sexually Transmitted Infections (RTI/STI) Cases]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Jamkhed","2019-2020","April","7.2.2","RTI/STI for which treatment initiated -Female","M7 [Reproductive Tract Infections/Sexually Transmitted Infections (RTI/STI) Cases]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","14.8.4","Operation minor (No or local anaesthesia)","M14 [Patient Services]","34","NA","0","34"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","8.16","Number of Pregnancy Test Kits (PTK) used","M8 [Family Planning]","498","NA","412","86"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","2.2.1","Out of total institutional deliveries number of women discharged within 48 hours of delivery","M2 [Deliveries]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","6.4","Number of mothers provided 360 Calcium tablets after delivery","M6 [Post Natal Care (PNC)]","268","NA","234","34"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","8.5","Number of Post Abortion (within 12 days of spontaneous or surgical abortion) IUCD insertions","M8 [Family Planning]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","9.1.19","Child immunisation - Rotavirus 1","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","14.4.1","Inpatient - Malaria","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","15.3.4.b","Number of Male STI/RTI attendees found sero Positive for syphilis","M15 [Laboratory Testing]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","8.1.1","Number of Non Scalpel Vasectomy (NSV) / Conventional Vasectomy conducted","M8 [Family Planning]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","9.4.5","Child immunisation - Measles, Mumps, Rubella (MMR) Vaccine","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","10.6","Childhood Diseases - Tetanus Neonatorum","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","11.2.1","Kala Azar (RDT) - Tests Conducted","M11 [NVBDCP]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","13.2","Number of DOTS cases completed successfully","M13 [Directly Observed Treatment, Short-course (DOTS)]","11","NA","11","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","14.2.2","Ayush - Outpatient attendance","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","14.12.3","Outborn – Male","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","10.10","Childhood Diseases - Malaria","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Shevgaon","2019-2020","April","1.2.3","Number of PW given TT Booster","M1 [Ante Natal Care (ANC)]","190","NA","190","NA"
"Maharashtra","Ahmadnagar","Shevgaon","2019-2020","April","1.3.1.a","Out of the new cases of PW with hypertension detected, cases managed at institution","M1 [Ante Natal Care (ANC)]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","14.8.3","Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc.","M14 [Patient Services]","NA","NA","NA","NA"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","14.9.2","Inpatient Deaths - Female","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","16.1","Infant deaths within 24 hrs(1 to 23 Hrs) of birth","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","4.1.3","Still Birth","M4 [Pregnancy outcome & details of new-born]","3","NA","1","2"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","8.3","Number of Interval IUCD Insertions (excluding PPIUCD and PAIUCD)","M8 [Family Planning]","251","NA","233","18"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","9.3.3","Child immunisation - JE 1st dose","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","9.6.3","Number of cases of AEFI - Others","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","9.7.3","Number of Immunisation sessions where ASHAs were present","M9 [CHILD IMMUNISATION]","264","NA","256","8"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","15.2.1","Number of Hb tests conducted","M15 [Laboratory Testing]","1427","NA","1002","425"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","15.3.3.a","Number of pregnant women screened for HIV","M15 [Laboratory Testing]","681","NA","659","22"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","16.8.4","Number of Deaths due to Dengue","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Shevgaon","2019-2020","April","9.1.16","Child immunisation - Hepatitis-B3","M9 [CHILD IMMUNISATION]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Shevgaon","2019-2020","April","12.1.2.a","Out of registered, Girls received clinical services","M12 [Adolscent Health]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Shevgaon","2019-2020","April","14.1.4","Outpatient - Acute Heart Diseases","M14 [Patient Services]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Shevgaon","2019-2020","April","14.4.1","Inpatient - Malaria","M14 [Patient Services]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Nagar","2019-2020","April","1.5.1","Number of PW tested for blood sugar using OGTT (Oral Glucose Tolerance Test)","M1 [Ante Natal Care (ANC)]","0","292","292","0"
"Maharashtra","Ahmadnagar","Shevgaon","2019-2020","April","9.6.1","Number of cases of AEFI - Abscess","M9 [CHILD IMMUNISATION]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Shevgaon","2019-2020","April","10.11","Childhood Diseases - Diarrhoea","M10 [Number of cases of Childhood Diseases (0-5 years)]","58","NA","58","NA"
"Maharashtra","Ahmadnagar","Shevgaon","2019-2020","April","14.1.2","Outpatient - Hypertension","M14 [Patient Services]","15","NA","15","NA"
"Maharashtra","Ahmadnagar","Shevgaon","2019-2020","April","14.12.3","Outborn – Male","M14 [Patient Services]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Shrigonda","2019-2020","April","1.2.2","Number of PW given TT2","M1 [Ante Natal Care (ANC)]","257","NA","241","16"
"Maharashtra","Ahmadnagar","Shrigonda","2019-2020","April","9.2.4.b","Children aged between 9 and 11 months fully immunized - Female","M9 [CHILD IMMUNISATION]","188","NA","157","31"
"Maharashtra","Ahmadnagar","Shrigonda","2019-2020","April","14.1.8","Outpatient - Dental","M14 [Patient Services]","37","NA","0","37"
"Maharashtra","Ahmadnagar","Shrigonda","2019-2020","April","14.7","Number of deaths occurring at Emergency Department","M14 [Patient Services]","0","NA","NA","0"
"Maharashtra","Ahmadnagar","Shrigonda","2019-2020","April","16.4.1","Number of Child Deaths (1 -5 years) due to Pneumonia","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Shrigonda","2019-2020","April","16.5.4","Number of Maternal Deaths due to Obstructed/prolonged labour","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Shrigonda","2019-2020","April","16.7.11","Number of Adolscent / Adult deaths due to Animal bites and stings","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Shrigonda","2019-2020","April","16.7.12","Number of Adolscent / Adult deaths due to Known Acute Disease","M16 [Details of deaths reported with probable causes:]","1","NA","1","0"
"Maharashtra","Ahmadnagar","Nevasa","2019-2020","April","9.4.2","Child immunisation - Measles 2nd dose (More than 16 months)","M9 [CHILD IMMUNISATION]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Nevasa","2019-2020","April","14.8.5","Number of post operative Surgical Site infection","M14 [Patient Services]","NA","NA","NA","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","1.6.1.a","Number of PW tested using POC test for Syphilis","M1 [Ante Natal Care (ANC)]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","8.17.6","Deaths following female sterilization","M8 [Family Planning]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","9.1.7","Child immunisation - Pentavalent 2","M9 [CHILD IMMUNISATION]","374","NA","374","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","9.3.2","Child immunisation - Measles-1st dose","M9 [CHILD IMMUNISATION]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","9.4.6","Number of children more than 16 months of age who received Japanese Encephalitis (JE) vaccine","M9 [CHILD IMMUNISATION]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","9.11","Number of severely underweight children provided Health Checkup (0-5 yrs)","M9 [CHILD IMMUNISATION]","3","NA","3","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","14.6.3","Emergency - Obstetrics complications","M14 [Patient Services]","9","NA","9","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","15.3.2.b","Female Non ANC HIV - Number Positive","M15 [Laboratory Testing]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","16.4.1","Number of Child Deaths (1 -5 years) due to Pneumonia","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","16.7.13","Number of Adolscent / Adult deaths due to Known Chronic Disease","M16 [Details of deaths reported with probable causes:]","16","NA","16","NA"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","2.1.3","Number of newborns received 7 Home Based Newborn Care (HBNC) visits in case of Home delivery","M2 [Deliveries]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","4.1.1.a","Live Birth - Male","M4 [Pregnancy outcome & details of new-born]","40","NA","14","26"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","10.10","Childhood Diseases - Malaria","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","14.15","Number of Rogi Kalyan Samiti (RKS) meetings held","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","15.3.1.a","Male HIV - Number Tested","M15 [Laboratory Testing]","141","NA","5","136"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","16.7.13","Number of Adolscent / Adult deaths due to Known Chronic Disease","M16 [Details of deaths reported with probable causes:]","15","NA","15","0"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","2.1.1.a","Number of Home Deliveries attended by Skill Birth Attendant(SBA) (Doctor/Nurse/ANM)","M2 [Deliveries]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","3.1.1","C-sections, performed at night (8 PM- 8 AM)","M3 [Number of Caesarean (C-Section) deliveries]","2","NA","0","2"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","4.1.2","Number of Pre term newborns ( < 37 weeks of pregnancy)","M4 [Pregnancy outcome & details of new-born]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","14.10","In-Patient Head Count at midnight","M14 [Patient Services]","251","NA","139","112"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","15.1","Number of Lab Tests done","M15 [Laboratory Testing]","1616","NA","1042","574"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","16.7.1","Number of Adolscent / Adult deaths due to Diarrhoeal diseases","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","16.7.14","Number of Adolscent / Adult deaths due to Causes not known","M16 [Details of deaths reported with probable causes:]","10","NA","10","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","8.15","Number of Emergency Contraceptive Pills (ECP) given","M8 [Family Planning]","3","NA","3","0"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","1.2.3","Number of PW given TT Booster","M1 [Ante Natal Care (ANC)]","270","NA","230","40"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","6.1","Women receiving 1st post partum checkup within 48 hours of home delivery","M6 [Post Natal Care (PNC)]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","9.1.19","Child immunisation - Rotavirus 1","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","9.1.20","Child immunisation - Rotavirus 2","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","14.8.5","Number of post operative Surgical Site infection","M14 [Patient Services]","NA","NA","NA","NA"
"Maharashtra","Ahmadnagar","Shrirampur","2019-2020","April","8.6","Number of IUCD Removals","M8 [Family Planning]","15","NA","15","0"
"Maharashtra","Ahmadnagar","Shrirampur","2019-2020","April","8.17.3","Failures following male sterilization","M8 [Family Planning]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Shrirampur","2019-2020","April","9.6.3","Number of cases of AEFI - Others","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Shrirampur","2019-2020","April","11.2.1","Kala Azar (RDT) - Tests Conducted","M11 [NVBDCP]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Shrirampur","2019-2020","April","15.2.1","Number of Hb tests conducted","M15 [Laboratory Testing]","3792","NA","404","3388"
"Maharashtra","Ahmadnagar","Shrirampur","2019-2020","April","16.2.1","Infant Deaths up to 4 weeks due to Sepsis","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Shrirampur","2019-2020","April","16.8.4","Number of Deaths due to Dengue","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Shrirampur","2019-2020","April","8.14","Number of Centchroman (weekly) pill strips distributed","M8 [Family Planning]","1","NA","0","1"
"Maharashtra","Ahmadnagar","Akola","2019-2020","April","1.3.2","Number of Eclampsia cases managed during delivery","M1 [Ante Natal Care (ANC)]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Akola","2019-2020","April","1.5.3","Number of PW given insulin out of total tested positive for GDM","M1 [Ante Natal Care (ANC)]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Akola","2019-2020","April","9.4.5","Child immunisation - Measles, Mumps, Rubella (MMR) Vaccine","M9 [CHILD IMMUNISATION]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Akola","2019-2020","April","8.16","Number of Pregnancy Test Kits (PTK) used","M8 [Family Planning]","568","NA","568","NA"
"Maharashtra","Ahmadnagar","Jamkhed","2019-2020","April","2.1.2","Number of PW given Tablet Misoprostol during home delivery","M2 [Deliveries]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Jamkhed","2019-2020","April","9.1.12","Child immunisation - OPV3","M9 [CHILD IMMUNISATION]","222","NA","222","NA"
"Maharashtra","Ahmadnagar","Jamkhed","2019-2020","April","11.1.1.a","Total Blood Smears Examined for Malaria","M11 [NVBDCP]","2036","NA","2036","NA"
"Maharashtra","Ahmadnagar","Karjat","2019-2020","April","14.8.1","Operation major (General and spinal anaesthesia)","M14 [Patient Services]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Karjat","2019-2020","April","14.9.2","Inpatient Deaths - Female","M14 [Patient Services]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Karjat","2019-2020","April","14.14.2","Number of children discharged with target weight gain from the NRCs","M14 [Patient Services]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Nagar","2019-2020","April","9.1.14","Child immunisation - Hepatitis-B1","M9 [CHILD IMMUNISATION]","0","0","0","NA"
"Maharashtra","Ahmadnagar","Nagar","2019-2020","April","9.6.3","Number of cases of AEFI - Others","M9 [CHILD IMMUNISATION]","0","0","0","NA"
"Maharashtra","Ahmadnagar","Nagar","2019-2020","April","9.7.2","Immunisation sessions held","M9 [CHILD IMMUNISATION]","294","0","207","87"
"Maharashtra","Ahmadnagar","Nagar","2019-2020","April","11.2.1","Kala Azar (RDT) - Tests Conducted","M11 [NVBDCP]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Nagar","2019-2020","April","11.2.2","Kala Azar Positive Cases","M11 [NVBDCP]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","4.4.1","Number of newborns weighed at birth","M4 [Pregnancy outcome & details of new-born]","86","NA","25","61"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","8.17.2","Complications following female sterilization","M8 [Family Planning]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Akola","2019-2020","April","14.8.3","Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc.","M14 [Patient Services]","NA","NA","NA","NA"
"Maharashtra","Ahmadnagar","Akola","2019-2020","April","14.9.1","Inpatient Deaths - Male","M14 [Patient Services]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Jamkhed","2019-2020","April","1.6.2.c","Number of syphilis positive pregnant women treated for Syphilis","M1 [Ante Natal Care (ANC)]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Jamkhed","2019-2020","April","10.11","Childhood Diseases - Diarrhoea","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Jamkhed","2019-2020","April","12.1.3.a","Out of registered, Girls received counselling","M12 [Adolscent Health]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Jamkhed","2019-2020","April","14.1.3","Outpatient - Stroke (Paralysis)","M14 [Patient Services]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Jamkhed","2019-2020","April","15.3.4.a","Number of Male STI/RTI attendees tested for syphilis","M15 [Laboratory Testing]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Jamkhed","2019-2020","April","15.4.2","Widal tests - Number Positive","M15 [Laboratory Testing]","4","NA","4","NA"
"Maharashtra","Ahmadnagar","Jamkhed","2019-2020","April","10.14","Childhood Diseases - Severe Acute Malnutrition (SAM)","M10 [Number of cases of Childhood Diseases (0-5 years)]","3","NA","3","NA"
"Maharashtra","Ahmadnagar","Karjat","2019-2020","April","1.2.6","Number of PW given one Albendazole tablet after 1st  trimester","M1 [Ante Natal Care (ANC)]","362","NA","362","NA"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","9.1.15","Child immunisation - Hepatitis-B2","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","9.2.3","Child immunisation (9-11months) - JE 1st dose","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","9.4.4","Child immunisation - OPV Booster","M9 [CHILD IMMUNISATION]","360","NA","280","80"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","14.1.9","Outpatient - Oncology","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","14.4.3","Inpatient - Typhoid","M14 [Patient Services]","2","NA","1","1"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","14.16","Number of Anganwadi centres/ UPHCs reported to have conducted Village Health & Nutrition Day (VHNDs)/ Urban Health & Nutrition Day (UHNDs)/ Outreach / Special Outreach","M14 [Patient Services]","368","NA","358","10"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","15.3.4.b","Number of Male STI/RTI attendees found sero Positive for syphilis","M15 [Laboratory Testing]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","16.3.3","Number of Infant Deaths (1 -12 months) due to Fever related","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
